Week,Starting Date,Total Value,Num Datapoints,Average Value
367,1/8/2017,410.1169888,7,58.58814125
368,1/15/2017,393.3681961,7,56.19545659
369,1/22/2017,347.4559965,7,49.63657092
370,1/29/2017,325.6271818,7,46.51816883
371,2/5/2017,452.3390339,7,64.61986199
372,2/12/2017,318.6145488,7,45.51636412
373,2/19/2017,380.0716252,7,54.29594646
374,2/26/2017,278.2778237,7,39.75397481
375,3/5/2017,337.7667616,7,48.25239452
376,3/12/2017,281.7199274,7,40.24570391
377,3/19/2017,402.2039758,7,57.45771083
378,3/26/2017,271.5668308,7,38.79526154
379,4/2/2017,301.0482283,7,43.00688976
380,4/9/2017,344.4709956,7,49.21014223
381,4/16/2017,317.8853593,7,45.41219418
382,4/23/2017,281.3563497,7,40.19376424
383,4/30/2017,218.2184566,7,31.17406522
384,5/7/2017,232.1281857,7,33.16116939
385,5/14/2017,224.2592553,7,32.03703648
386,5/21/2017,199.2317511,7,28.46167873
387,5/28/2017,247.0932003,7,35.29902861
388,6/4/2017,267.225899,7,38.17512844
389,6/11/2017,239.0652686,7,34.15218122
390,6/18/2017,148.6720166,7,21.23885952
391,6/25/2017,172.8214981,7,24.68878545
392,7/2/2017,167.4998145,7,23.92854494
393,7/9/2017,160.0724689,7,22.86749556
394,7/16/2017,130.0856499,7,18.58366427
395,7/23/2017,163.9967453,7,23.42810648
396,7/30/2017,130.9050073,7,18.70071532
397,8/6/2017,166.1339012,7,23.73341445
398,8/13/2017,133.7151352,7,19.10216217
399,8/20/2017,127.8467543,7,18.26382204
400,8/27/2017,72.42568275,7,10.34652611
401,9/3/2017,188.7385081,7,26.96264401
402,9/10/2017,135.0324026,7,19.29034322
403,9/17/2017,215.0870624,7,30.7267232
404,9/24/2017,131.89618,7,18.84231143
405,10/1/2017,83.45116065,7,11.92159438
406,10/8/2017,107.728046,7,15.38972085
407,10/15/2017,154.2558275,7,22.03654678
408,10/22/2017,132.2887222,7,18.89838888
409,10/29/2017,267.7599992,7,38.25142845
410,11/5/2017,405.6609473,7,57.9515639
411,11/12/2017,433.6240588,7,61.94629411
412,11/19/2017,398.9848126,7,56.99783038
413,11/26/2017,358.2631673,7,51.18045247
414,12/3/2017,195.6927313,7,27.95610448
415,12/10/2017,160.0538306,7,22.86483294
416,12/17/2017,292.292757,7,41.75610814
417,12/24/2017,242.547523,7,34.64964614
418,12/31/2017,374.7103955,7,53.5300565
419,1/7/2018,422.3870471,7,60.34100672
420,1/14/2018,406.9048995,7,58.12927135
421,1/21/2018,473.1441724,7,67.59202463
422,1/28/2018,234.6427804,7,33.5203972
423,2/4/2018,171.8917721,7,24.55596745
424,2/11/2018,202.422751,7,28.91753586
425,2/18/2018,252.1797497,7,36.02567852
426,2/25/2018,328.5366763,7,46.9338109
427,3/4/2018,287.0095542,7,41.00136489
428,3/11/2018,376.3275366,7,53.76107666
429,3/18/2018,360.9892431,7,51.56989187
430,3/25/2018,187.8981505,7,26.84259293
431,4/1/2018,317.9565682,7,45.42236689
432,4/8/2018,294.6711496,7,42.09587851
433,4/15/2018,270.6200293,7,38.66000418
434,4/22/2018,230.2115379,7,32.88736256
435,4/29/2018,234.943567,7,33.56336671
436,5/6/2018,216.0438298,7,30.86340425
437,5/13/2018,260.6133965,7,37.23048522
438,5/20/2018,319.6338786,7,45.66198266
439,5/27/2018,192.6586922,7,27.52267031
440,6/3/2018,195.392571,7,27.91322443
441,6/10/2018,152.3640088,7,21.76628698
442,6/17/2018,173.4124591,7,24.77320844
443,6/24/2018,139.8066813,7,19.97238304
444,7/1/2018,146.8695667,7,20.98136668
445,7/8/2018,137.2898939,7,19.61284199
446,7/15/2018,105.7900643,7,15.11286632
447,7/22/2018,115.7648864,7,16.53784092
448,7/29/2018,88.83567826,7,12.69081118
449,8/5/2018,93.17085906,7,13.31012272
450,8/12/2018,85.2672446,7,12.18103494
451,8/19/2018,88.22387507,7,12.60341072
452,8/26/2018,130.2151201,7,18.60216002
453,9/2/2018,72.46551924,7,10.35221703
454,9/9/2018,114.6929901,7,16.38471288
455,9/16/2018,92.81729759,7,13.25961394
456,9/23/2018,87.87710431,7,12.55387204
457,9/30/2018,359.3005872,7,51.32865531
458,10/7/2018,142.2740813,7,20.32486876
459,10/14/2018,57.11419046,7,8.159170066
460,10/21/2018,145.8385295,7,20.83407564
461,10/28/2018,178.4294412,7,25.48992016
462,11/4/2018,76.0725479,7,10.86750684
463,11/11/2018,54.40522686,7,7.772175266
464,11/18/2018,334.4381395,7,47.77687707
465,11/25/2018,436.7349939,7,62.39071341
466,12/2/2018,305.8238639,7,43.68912341
467,12/9/2018,352.6548428,7,50.37926326
468,12/16/2018,420.6141292,7,60.08773274
469,12/23/2018,344.014312,7,49.14490171
470,12/30/2018,285.2242995,7,40.74632849
471,1/6/2019,439.976282,7,62.85375457
472,1/13/2019,455.8863324,7,65.12661892
473,1/20/2019,249.9285068,7,35.7040724
474,1/27/2019,300.8836245,7,42.98337492
475,2/3/2019,409.1694496,7,58.45277852
476,2/10/2019,472.3910169,7,67.48443098
477,2/17/2019,250.9213342,7,35.84590488
478,2/24/2019,442.5399043,7,63.21998632
479,3/3/2019,399.4341495,7,57.06202136
480,3/10/2019,190.0369737,7,27.1481391
481,3/17/2019,308.8949622,7,44.12785174
482,3/24/2019,358.9292283,7,51.27560404
483,3/31/2019,401.1998636,7,57.31426623
484,4/7/2019,306.5370461,7,43.79100658
485,4/14/2019,313.7899043,7,44.82712919
486,4/21/2019,195.3902835,7,27.91289764
487,4/28/2019,175.9738693,7,25.13912419
488,5/5/2019,211.5266509,7,30.21809298
489,5/12/2019,362.4133105,7,51.77333008
490,5/19/2019,306.8742536,7,43.83917909
491,5/26/2019,283.2141137,7,40.4591591
492,6/2/2019,213.7652203,7,30.53788861
493,6/9/2019,176.0309533,7,25.14727904
494,6/16/2019,160.0469785,7,22.86385407
495,6/23/2019,200.6196035,7,28.65994335
496,6/30/2019,188.1578581,7,26.87969402
497,7/7/2019,211.6808727,7,30.24012468
498,7/14/2019,203.222281,7,29.03175442
499,7/21/2019,172.5347114,7,24.64781592
500,7/28/2019,157.7290532,7,22.53272188
501,8/4/2019,235.2159413,7,33.60227733
502,8/11/2019,151.4486306,7,21.63551866
503,8/18/2019,176.2774162,7,25.18248803
504,8/25/2019,154.2793079,7,22.03990112
505,9/1/2019,148.5506935,7,21.22152764
506,9/8/2019,171.6710356,7,24.52443366
507,9/15/2019,287.9547752,7,41.13639646
508,9/22/2019,218.2435583,7,31.17765119
509,9/29/2019,207.7174454,7,29.67392077
510,10/6/2019,82.49205121,7,11.78457874
511,10/13/2019,178.8772202,7,25.5538886
512,10/20/2019,133.1885153,7,19.02693076
513,10/27/2019,55.96197948,7,7.994568498
514,11/3/2019,86.25511195,7,12.32215885
515,11/10/2019,158.2513116,7,22.60733023
516,11/17/2019,198.1139075,7,28.30198678
517,11/24/2019,378.2557608,7,54.03653726
518,12/1/2019,513.6661461,7,73.38087801
519,12/8/2019,510.5016832,7,72.92881188
520,12/15/2019,463.9711371,7,66.28159102
521,12/22/2019,393.1328667,7,56.16183809
522,12/29/2019,366.1382873,7,52.30546961
523,1/5/2020,368.5440713,7,52.64915304
524,1/12/2020,441.8866215,7,63.12666021
525,1/19/2020,385.676036,7,55.09657657
526,1/26/2020,291.1650599,7,41.59500856
527,2/2/2020,230.1196633,7,32.87423762
528,2/9/2020,186.2845772,7,26.61208245
529,2/16/2020,183.1570588,7,26.16529411
530,2/23/2020,191.6725322,7,27.38179031
531,3/1/2020,250.3242545,7,35.76060779
532,3/8/2020,256.1996235,7,36.59994621
533,3/15/2020,342.0415172,7,48.86307388
534,3/22/2020,290.9690602,7,41.56700861
535,3/29/2020,314.0270098,7,44.8610014
536,4/5/2020,278.1337067,7,39.73338667
537,4/12/2020,192.2205695,7,27.46008136
538,4/19/2020,236.0418269,7,33.72026098
539,4/26/2020,237.518463,7,33.931209
540,5/3/2020,161.3094246,7,23.04420351
541,5/10/2020,335.5356892,7,47.93366989
542,5/17/2020,279.4708703,7,39.92441005
543,5/24/2020,244.3255043,7,34.90364347
544,5/31/2020,225.8190115,7,32.25985879
545,6/7/2020,238.5604022,7,34.08005746
546,6/14/2020,195.0452033,7,27.86360047
547,6/21/2020,163.1585974,7,23.30837106
548,6/28/2020,171.9282396,7,24.56117709
549,7/5/2020,151.5253277,7,21.64647539
550,7/12/2020,145.7099524,7,20.81570748
551,7/19/2020,155.5568996,7,22.22241423
552,7/26/2020,130.7130197,7,18.67328853
553,8/2/2020,156.2507864,7,22.32154092
554,8/9/2020,119.0747348,7,17.0106764
555,8/16/2020,162.6774434,7,23.23963477
556,8/23/2020,146.4477402,7,20.92110574
557,8/30/2020,97.75328937,7,13.96475562
558,9/6/2020,61.28302944,7,8.754718492
559,9/13/2020,127.3322361,7,18.19031944
560,9/20/2020,161.0117256,7,23.00167509
561,9/27/2020,60.41608428,7,8.630869183
562,10/4/2020,95.09661842,7,13.5852312
563,10/11/2020,110.5653076,7,15.79504394
564,10/18/2020,105.0538751,7,15.00769644
565,10/25/2020,58.5343981,7,8.362056871
566,11/1/2020,147.669844,7,21.095692
567,11/8/2020,278.505451,7,39.78649299
568,11/15/2020,325.5705675,7,46.51008107
569,11/22/2020,211.8348841,7,30.2621263
570,11/29/2020,149.412214,7,21.34460199
